HKD005;1;0;2;猿払;北海道;135;12;142.1077;45.3299;274;22;0;0;-0.20
SOYH01;1;1;1;猿払北;北海道;135;12;142.1185;45.3346;275;22;0;0;-0.46
SOYH02;1;1;1;猿払南;北海道;135;12;142.2254;45.2163;277;25;0;0;0.21
HKD097;1;0;2;生花;北海道;157;13;143.4209;42.6181;301;89;0;0;0.14
HKD124;1;0;2;由仁;北海道;122;10;141.7904;42.9986;268;80;0;0;-0.40
HKD021;1;0;2;留萌;北海道;131;12;141.637;43.9407;265;56;0;0;-0.35
ABSH13;1;1;1;留辺蘂;北海道;141;13;143.4514;43.7419;302;61;0;0;-0.30
HKD053;1;0;2;留辺蘂;北海道;141;13;143.6072;43.7849;305;60;0;0;-0.34
HKD131;1;0;2;登別;北海道;146;11;141.0814;42.4211;253;94;0;0;0.02
ABSH07;1;1;1;白滝;北海道;142;13;143.0861;43.8494;294;59;0;0;-0.16
HKD050;1;0;2;白滝;北海道;142;13;143.1747;43.8785;296;58;0;0;-0.99
HKD085;1;0;2;白糠;北海道;161;13;144.0697;42.9581;314;81;0;0;0.14
KSRH08;1;1;1;白糠北;北海道;161;13;143.8936;43.1603;311;76;0;0;-0.51
KSRH09;1;1;1;白糠南;北海道;161;13;143.9841;42.9856;313;80;0;0;0.20
IBUH05;1;1;1;白老;北海道;146;11;141.3497;42.5629;259;90;0;0;-0.37
HKD130;1;0;2;白老;北海道;146;11;141.3499;42.5627;259;90;0;0;-0.36
HKD113;1;0;2;目黒;北海道;152;11;143.3153;42.1287;299;101;0;0;-0.54
HKD086;1;0;2;直別;北海道;161;13;143.8579;42.8542;310;83;0;0;0.59
HKD063;1;0;2;相泊;北海道;165;13;145.2478;44.106;338;52;0;0;0.35
SBSH07;1;1;1;真狩;北海道;116;10;140.8084;42.763;248;85;0;0;-0.22
OSMH01;1;1;1;知内;北海道;107;11;140.4207;41.5977;240;114;0;0;-0.12
HKD178;1;0;2;石狩;北海道;100;10;141.3046;43.1721;258;75;0;0;-0.04
SRCH08;1;1;1;砂川;北海道;121;10;141.909;43.5138;270;67;0;0;-0.31
HKD013;1;1;2;礼文;北海道;139;12;141.0475;45.3049;253;23;0;0;-0.56
HKD141;1;0;2;神恵内;北海道;117;10;140.4355;43.1449;240;76;0;0;-0.88
HKD162;1;0;2;福島;北海道;107;11;140.247;41.4862;236;117;0;0;-0.20
HKD001;1;1;2;稚内;北海道;135;12;141.672;45.4163;265;20;0;0;-0.81
SOYH05;1;1;1;稚内北;北海道;135;12;141.885;45.4883;270;18;0;0;-0.82
SOYH04;1;1;1;稚内東;北海道;135;12;141.8806;45.2303;270;25;0;0;-0.61
SOYH03;1;1;1;稚内西;北海道;135;12;141.6334;45.2531;265;24;0;0;-0.37
HKD172;1;0;2;稲穂;北海道;119;11;139.552;42.2397;222;98;0;0;-0.69
IBUH02;1;1;1;穂別;北海道;146;11;142.1285;42.8714;275;83;0;0;-0.60
HKD125;1;0;2;穂別;北海道;146;11;142.1346;42.7608;275;85;0;0;0.09
HKD138;1;0;2;積丹;北海道;115;10;140.6014;43.2921;244;72;0;0;-0.39
HKD093;1;0;2;糠平;北海道;155;13;143.3049;43.3191;299;72;0;0;-0.41
HKD047;1;0;2;紋別;北海道;142;13;143.3538;44.3557;300;46;0;0;-0.70
HKD074;1;0;2;納沙布;北海道;167;13;145.8026;43.368;350;70;0;0;0.27
HKD058;1;0;2;網走;北海道;140;13;144.2729;44.0201;318;54;0;0;-0.50
HKD056;1;0;2;置戸;北海道;141;13;143.578;43.6707;304;63;0;0;-0.50
ABSH15;1;1;1;置戸東;北海道;141;13;143.51;43.6352;303;64;0;0;-0.51
HKD064;1;0;2;羅臼;北海道;165;13;145.1886;44.0202;337;54;0;0;-0.17
HKD121;1;0;2;美唄;北海道;122;10;141.8553;43.3332;269;71;0;0;-0.24
ABSH14;1;1;1;美幌;北海道;140;13;144.1835;43.7228;317;62;0;0;-0.46
HKD055;1;0;2;美幌;北海道;140;13;144.1087;43.8244;315;59;0;0;-0.31
HKD027;1;0;2;美深;北海道;125;12;142.3427;44.4806;279;43;0;0;-0.53
KKWH01;1;1;1;美深北;北海道;125;12;142.3036;44.5973;278;40;0;0;-0.63
KKWH02;1;1;1;美深東;北海道;125;12;142.5736;44.5509;284;41;0;0;-0.89
KKWH03;1;1;1;美深西;北海道;125;12;142.2725;44.4732;278;43;0;0;-1.12
HKD037;1;0;2;美瑛;北海道;126;12;142.4675;43.5885;282;65;0;0;-0.78
KKWH12;1;1;1;美瑛東;北海道;126;12;142.6006;43.5038;284;67;0;0;-0.95
KKWH13;1;1;1;美瑛西;北海道;126;12;142.3906;43.5113;280;67;0;0;-0.65
HKD019;1;1;2;羽幌;北海道;130;12;141.6978;44.3611;266;46;0;0;-0.01
HKD044;1;0;2;興部;北海道;142;13;143.1277;44.4796;295;43;0;0;-0.03
ABSH03;1;1;1;興部東;北海道;142;13;143.2407;44.3843;297;46;0;0;-0.92
ABSH02;1;1;1;興部西;北海道;142;13;143.0264;44.4234;293;45;0;0;-0.90
HKD012;1;0;2;船泊;北海道;139;12;141.0367;45.4408;253;20;0;0;-0.39
HKD119;1;0;2;芦別;北海道;121;10;142.1914;43.5199;276;67;0;0;-0.67
TKCH06;1;1;1;芽室;北海道;156;13;143.0603;42.892;294;82;0;0;-0.19
HKD129;1;0;2;苫小牧;北海道;146;11;141.6057;42.6344;264;88;0;0;0.00
HKD072;1;0;2;落石;北海道;167;13;145.5209;43.1948;344;75;0;0;0.32
HKD065;1;0;2;薫別;北海道;165;13;145.0565;43.7938;334;60;0;0;-0.39
SBSH06;1;1;1;蘭越;北海道;117;10;140.4831;42.8309;241;84;0;0;-0.51
HKD147;1;0;2;蘭越;北海道;117;10;140.5302;42.8051;242;84;0;0;-0.62
HKD045;1;0;2;西興部;北海道;142;13;142.9447;44.3287;291;47;0;0;-1.01
SOYH06;1;1;1;豊富;北海道;135;12;141.7834;45.1019;268;28;0;0;-0.11
HKD003;1;0;2;豊富;北海道;135;12;141.7667;45.103;267;28;0;0;0.22
IBUH04;1;1;1;豊浦;北海道;145;11;140.665;42.6415;245;88;0;0;0.10
HKD136;1;0;2;豊浦;北海道;145;11;140.6436;42.5894;245;90;0;0;-0.29
TKCH07;1;1;1;豊頃;北海道;156;13;143.5203;42.8114;303;84;0;0;0.31
SBSH03;1;1;1;赤井川;北海道;115;10;140.8202;43.0841;248;77;0;0;-0.09
HKD142;1;0;2;赤井川;北海道;115;10;140.8199;43.0842;248;77;0;0;-0.11
HKD089;1;0;2;足寄;北海道;155;13;143.5544;43.2436;304;74;0;0;-0.02
TKCH02;1;1;1;足寄東;北海道;155;13;143.8983;43.3822;311;70;0;0;-0.55
TKCH03;1;1;1;足寄西;北海道;155;13;143.4317;43.2708;301;73;0;0;-0.31
HKD107;1;0;2;農屋;北海道;151;11;142.4992;42.4194;282;94;0;0;-0.82
IBUH01;0;1;1;追分;北海道;151;11;141.8191;42.8739;268;83;0;0;0.28
HKD127;1;1;2;追分;北海道;146;11;141.8204;42.8741;268;83;0;0;0.23
HKD024;1;0;2;達布;北海道;131;12;141.8573;44.0489;269;54;0;0;-0.09
RMIH03;1;1;1;遠別;北海道;130;12;141.8187;44.6359;268;39;0;0;-0.31
HKD016;1;0;2;遠別;北海道;130;12;141.8284;44.7195;269;37;0;0;-0.27
HKD049;1;0;2;遠軽;北海道;142;13;143.5336;44.0921;303;53;0;0;-0.70
HKD077;1;1;2;釧路;北海道;161;13;144.3824;42.9845;321;80;0;0;0.45
HKD151;1;0;2;長万部;北海道;105;11;140.3539;42.4944;239;92;0;0;-0.15
HKD105;1;0;2;門別;北海道;150;11;142.0543;42.4825;273;92;0;0;-0.23
HDKH03;1;1;1;門別東;北海道;150;11;142.3521;42.5934;279;89;0;0;-0.16
HDKH04;1;1;1;門別西;北海道;150;11;142.0381;42.5126;273;91;0;0;-0.17
HKD084;1;0;2;阿寒;北海道;161;13;144.123;43.1141;315;77;0;0;0.12
KSRH01;1;1;1;阿寒北;北海道;161;13;144.0844;43.4361;315;69;0;0;-0.14
KSRH02;1;1;1;阿寒南;北海道;161;13;144.123;43.1142;315;77;0;0;0.09
HKD082;1;0;2;阿寒湖畔;北海道;161;13;144.0855;43.4369;315;69;0;0;-0.02
TKCH01;1;1;1;陸別;北海道;155;13;143.683;43.4683;306;68;0;0;-0.45
HKD088;1;0;2;陸別;北海道;155;13;143.7483;43.4716;308;68;0;0;-0.59
HKD023;1;1;2;雄冬;北海道;131;12;141.3685;43.7735;259;61;0;0;-0.27
ABSH01;1;1;1;雄武;北海道;142;13;142.8444;44.5276;289;42;0;0;-1.14
HKD043;1;0;2;雄武;北海道;142;13;142.9644;44.582;292;41;0;0;-0.70
HKD173;1;1;2;青苗;北海道;119;11;139.4515;42.0661;220;102;0;0;-0.05
HDKH06;1;1;1;静内;北海道;151;11;142.3572;42.3498;279;95;0;0;0.06
HKD106;1;0;2;静内;北海道;151;11;142.3688;42.3414;280;96;0;0;-0.10
KKWH09;1;1;1;音威子府;北海道;125;12;142.2542;44.7745;277;36;0;0;-0.61
HKD026;1;0;2;音威子府;北海道;125;12;142.2636;44.7284;278;37;0;0;-0.60
HKD010;1;0;2;風烈布;北海道;136;12;142.7633;44.7406;288;37;0;0;-0.86
HKD126;1;0;2;鵡川;北海道;146;11;141.9279;42.575;271;90;0;0;0.56
HKD083;1;0;2;鶴居;北海道;161;13;144.3248;43.233;319;74;0;0;-0.09
KSRH07;1;1;1;鶴居南;北海道;161;13;144.3274;43.1359;320;76;0;0;0.15
KSRH06;1;1;1;鶴居東;北海道;161;13;144.4285;43.22;322;74;0;0;0.08
KSRH05;1;1;1;鶴居西;北海道;161;13;144.2338;43.2556;318;73;0;0;-0.14
HKD155;1;1;2;鹿部;北海道;106;11;140.8064;42.0436;248;103;0;0;-0.09
SBSH09;1;1;1;黒松内;北海道;117;10;140.4841;42.6104;241;89;0;0;-1.00
HKD148;1;0;2;黒松内;北海道;117;10;140.3049;42.6679;238;88;0;0;-0.20
CHBH04;1;1;1;下総;千葉県;341;34;140.0206;35.7966;232;256;-1;-1;-0.32
CHB007;1;1;2;佐倉;千葉県;341;34;140.2267;35.7234;236;258;0;0;0.22
CHB004;1;1;2;佐原;千葉県;340;34;140.4905;35.9007;241;254;0;0;-0.25
CHB010;1;1;2;八日市場;千葉県;340;34;140.568;35.7077;243;258;1;0;-0.31
CHB018;0;0;0;勝浦;千葉県;342;34;140.3222;35.1577;238;272;0;0;-0.42
CHB027;1;1;2;勝浦北;千葉県;342;34;140.2655;35.181;237;271;-1;1;-0.79
CHBH17;1;1;1;勝浦東;千葉県;342;34;140.3398;35.1714;238;272;0;0;-0.76
CHBH06;1;1;1;匝瑳;千葉県;340;34;140.5046;35.7215;242;258;0;-1;-0.04
CHB025;1;1;2;千倉;千葉県;342;34;139.9459;34.9707;230;277;1;-1;-0.66
CHBH10;1;1;1;千葉;千葉県;341;34;140.2417;35.5458;236;262;0;0;-0.39
CHB009;1;1;2;千葉;千葉県;341;34;140.1022;35.6082;234;261;0;0;-0.07
CHB014;1;1;2;姉崎;千葉県;341;34;140.0489;35.4769;232;264;0;0;0.03
CHBH12;1;1;1;富津;千葉県;342;34;139.8554;35.3445;229;267;-1;-1;-0.33
CHB022;1;1;2;富津;千葉県;342;34;139.8598;35.3083;229;268;0;1;0.17
CHB016;1;1;2;岬;千葉県;342;34;140.3867;35.2999;239;268;0;0;-0.24
CHB017;1;1;2;市場;千葉県;342;34;140.0755;35.2988;233;268;0;0;-0.19
CHB028;1;1;2;市川北;千葉県;341;34;139.9665;35.766;231;257;1;1;0.11
CHBH13;1;1;1;成田;千葉県;341;34;140.298;35.8307;238;255;0;0;-0.15
CHB006;1;1;2;成田;千葉県;341;34;140.3067;35.7801;238;257;0;0;-0.03
CHB015;1;1;2;木更津;千葉県;342;34;139.9159;35.3738;230;267;1;0;0.21
CHB030;0;0;2;木更津市役所;千葉県;342;34;139.9151;35.3766;230;267;0;0;-0.11
CHB012;1;1;2;東金;千葉県;340;34;140.3333;35.5727;238;262;0;0;-0.10
CHB002;1;1;2;松戸;千葉県;341;34;139.9031;35.7868;229;256;0;0;-0.14
CHB008;1;1;2;浦安;千葉県;341;34;139.9023;35.6537;229;260;1;1;-0.05
CHB003;1;1;2;白井;千葉県;341;34;140.0564;35.7943;233;256;1;0;0.46
CHB021;1;1;2;白浜;千葉県;342;34;139.8979;34.9083;229;278;0;1;-0.47
CHB024;1;1;2;稲毛;千葉県;341;34;140.0784;35.6335;233;260;-1;-1;-0.20
CHB013;1;1;2;茂原;千葉県;340;34;140.2905;35.4327;237;265;0;0;-0.37
CHBH19;1;1;1;蓮沼;千葉県;340;34;140.5107;35.5943;242;261;0;0;-0.38
CHB011;1;0;2;蓮沼;千葉県;340;34;140.4971;35.5877;242;261;0;0;-0.32
CHB029;0;1;2;行徳;千葉県;341;34;139.9176;35.6947;230;259;0;1;-0.10
CHB001;1;1;2;野田;千葉県;341;34;139.8733;35.9595;229;252;0;0;0.32
CHB005;1;1;2;銚子;千葉県;340;34;140.83;35.7358;248;258;0;0;-0.36
CHBH14;1;0;1;銚子中;千葉県;340;34;140.823;35.7342;248;258;0;0;-0.46
CHB019;1;0;2;鋸南;千葉県;342;34;139.8351;35.1105;228;273;0;0;0.05
CHB026;1;1;2;長南;千葉県;340;34;140.237;35.3872;236;266;-1;1;-0.39
CHBH11;1;1;1;養老;千葉県;341;34;140.1529;35.2867;235;269;0;0;-0.62
CHB023;0;0;2;館山;千葉県;342;34;139.8449;34.9741;228;276;0;0;-1.03
CHBH15;1;1;1;館山西;千葉県;342;34;139.7885;34.9591;227;277;0;0;-0.82
CHBH16;1;1;1;鴨川;千葉県;342;34;139.9649;35.1384;231;272;0;0;-0.36
CHB020;1;1;2;鴨川;千葉県;342;34;140.1022;35.1155;234;273;1;-1;-0.25
CHBH20;1;1;1;鴨川南;千葉県;342;34;140.0997;35.0882;233;274;0;0;-1.09
WKYH04;1;1;1;すさみ;和歌山県;551;55;135.5454;33.5559;141;311;0;0;-0.63
WKY010;1;0;2;すさみ;和歌山県;551;55;135.4972;33.5503;140;311;0;0;-0.29
WKYH07;1;1;1;上富田;和歌山県;551;55;135.4396;33.6894;139;308;0;0;-0.02
WKY012;1;0;2;串本;和歌山県;551;55;135.7835;33.472;146;313;0;0;-0.27
WKYH10;1;1;1;印南;和歌山県;550;55;135.2172;33.8248;134;305;0;0;-0.21
WKYH09;1;1;1;和歌山;和歌山県;550;55;135.0714;34.2868;131;293;0;0;-0.84
WKY001;1;1;2;和歌山;和歌山県;550;55;135.1694;34.2288;133;295;0;0;-0.18
WKYH06;1;1;1;大塔;和歌山県;551;55;135.5953;33.6948;142;308;0;0;-0.39
WKY011;1;0;2;太地;和歌山県;551;55;135.946;33.5947;149;310;0;0;-0.39
WKYH01;1;1;1;広川;和歌山県;550;55;135.2122;33.9804;134;301;0;0;-0.35
WKY006;1;0;2;御坊;和歌山県;550;55;135.1524;33.8908;133;303;0;0;-0.19
WKY009;1;0;2;新宮;和歌山県;551;55;135.9813;33.7209;150;307;0;0;-0.22
WKY003;1;1;2;有田;和歌山県;550;55;135.116;34.0996;132;298;0;0;-0.11
WKY014;1;0;2;木守;和歌山県;551;55;135.6397;33.7053;143;308;0;0;-0.23
WKY007;1;0;2;本宮;和歌山県;551;55;135.7735;33.8375;145;304;0;0;-0.23
WKY004;1;0;2;清水;和歌山県;550;55;135.4309;34.0841;138;298;0;0;-0.51
WKY008;1;0;2;田辺;和歌山県;551;55;135.3772;33.7289;137;307;0;0;-0.02
WKYH02;1;1;1;花園;和歌山県;550;55;135.5369;34.1373;141;297;0;0;-0.31
WKYH05;1;1;1;那智勝浦;和歌山県;551;55;135.8619;33.6072;147;310;0;0;-0.76
WKYH08;1;1;1;那賀;和歌山県;550;55;135.4483;34.3228;139;292;0;0;-0.29
WKY002;1;0;2;那賀;和歌山県;550;55;135.4305;34.2755;138;294;0;0;-0.44
WKYH03;1;1;1;野上;和歌山県;550;55;135.3244;34.1314;136;297;0;0;-0.84
WKY013;1;0;2;高野;和歌山県;550;55;135.586;34.216;142;295;0;0;-0.63
WKY005;1;0;2;龍神;和歌山県;551;55;135.4883;33.8938;140;303;0;0;-0.09
SIT014;1;1;2;中津川;埼玉県;332;33;138.801;35.9954;207;251;0;0;-0.48
SIT003;1;1;2;久喜;埼玉県;330;33;139.6968;36.072;225;249;0;0;-0.01
SITH07;1;1;1;名栗;埼玉県;331;33;139.1485;35.9118;214;253;0;0;-0.56
SIT010;1;1;2;大宮;埼玉県;331;33;139.6481;35.9065;224;254;0;0;0.01
SIT005;1;1;2;小川;埼玉県;330;33;139.2626;36.0562;216;250;0;0;-0.47
SITH08;1;1;1;小鹿野;埼玉県;332;33;138.9691;36.0274;210;251;0;0;-0.42
SITH01;1;1;1;岩槻;埼玉県;331;33;139.7349;35.929;226;253;0;1;-0.11
SIT011;1;1;2;川口;埼玉県;331;33;139.7212;35.8098;226;256;0;0;0.09
SITH06;1;1;1;川本;埼玉県;330;33;139.2894;36.1131;217;248;0;0;-0.02
SIT009;1;1;2;川越;埼玉県;331;33;139.4826;35.9034;221;254;0;-1;-0.20
SITH04;1;1;1;所沢;埼玉県;331;33;139.5353;35.8028;222;256;1;0;-0.72
SIT013;1;1;2;所沢;埼玉県;331;33;139.4659;35.7965;221;256;-1;0;-0.24
SITH03;1;1;1;日高;埼玉県;331;33;139.3843;35.899;219;254;0;-1;-0.56
SIT008;1;1;2;春日部;埼玉県;331;33;139.7526;35.9745;226;252;1;-1;0.27
SIT001;1;1;2;本庄;埼玉県;330;33;139.1937;36.2428;215;245;0;1;-0.33
SIT007;1;1;2;東松山;埼玉県;330;33;139.3912;36.054;219;250;0;0;-0.27
SIT002;1;1;2;熊谷;埼玉県;330;33;139.3884;36.1476;219;248;0;0;-0.23
SITH09;1;1;1;皆野;埼玉県;332;33;139.0993;36.0715;213;250;0;0;-0.68
SITH05;1;1;1;神泉;埼玉県;330;33;139.0504;36.1509;212;248;0;0;-0.35
SIT006;1;1;2;秩父;埼玉県;332;33;139.0709;35.9954;213;251;-1;1;-0.23
SITH10;0;1;1;都幾川;埼玉県;330;33;139.2191;35.9964;216;251;0;0;-0.24
SITH12;0;1;1;都幾川2;埼玉県;330;33;139.2194;35.9969;216;251;0;0;-0.02
SIT004;1;1;2;長瀞;埼玉県;332;33;139.1045;36.1179;213;248;1;0;-0.11
SITH11;1;1;1;飯能;埼玉県;331;33;139.2726;35.8637;217;255;0;-1;0.29
SIT012;1;1;2;飯能;埼玉県;331;33;139.3215;35.8401;218;255;1;1;-0.82
OITH07;1;1;1;三重;大分県;752;75;131.5881;32.987;60;325;0;0;0.34
OIT002;1;0;2;中津;大分県;750;75;131.2678;33.5685;54;311;0;0;-0.25
OITH11;1;1;1;九重;大分県;753;75;131.2118;33.2844;53;318;0;0;-0.13
OITH10;1;1;1;佐伯;大分県;752;75;131.8695;32.9278;66;327;0;0;-0.44
OIT016;1;0;2;佐伯;大分県;752;75;131.9028;32.9747;67;326;0;0;0.20
OIT011;1;1;2;佐賀関;大分県;751;75;131.8811;33.2461;66;319;0;0;0.05
OIT004;1;0;2;国東;大分県;750;75;131.7378;33.5666;63;311;0;0;-0.06
OIT001;1;1;2;国見;大分県;750;75;131.5936;33.6783;60;308;0;0;-0.22
OIT010;1;1;2;大分;大分県;751;75;131.6103;33.2478;61;319;0;0;-0.01
OIT008;1;0;2;天瀬;大分県;753;75;131.0203;33.2555;49;319;0;0;-0.81
OIT017;1;0;2;宇目;大分県;752;75;131.6587;32.8578;62;328;0;0;-0.84
OITH09;1;1;1;宇目東;大分県;752;75;131.6786;32.8486;62;329;0;0;-0.82
OITH08;1;1;1;宇目西;大分県;752;75;131.5357;32.8392;59;329;0;0;-0.53
OITH03;1;1;1;安岐;大分県;750;75;131.6856;33.4736;62;313;0;0;-0.47
OITH01;1;1;1;山国;大分県;750;75;131.0326;33.4122;49;315;0;0;-0.77
OITH02;1;1;1;山香;大分県;751;75;131.4429;33.4581;57;314;0;0;-0.09
OITH04;1;1;1;庄内;大分県;751;75;131.3473;33.1306;55;322;0;0;-0.08
OIT007;1;0;2;杵築;大分県;751;75;131.6148;33.4152;61;315;0;0;-0.34
OIT014;1;0;2;津久見;大分県;751;75;131.8589;33.0656;66;323;0;0;-0.22
OIT009;1;0;2;湯布院;大分県;751;75;131.3439;33.2569;55;319;0;0;0.14
OIT013;1;0;2;犬飼;大分県;752;75;131.5934;33.0726;60;323;0;0;0.07
OIT012;1;0;2;直入;大分県;753;75;131.3734;33.0664;56;323;0;0;-0.66
OITH06;1;1;1;竹田;大分県;753;75;131.3998;32.9733;56;326;0;0;-0.42
OIT015;1;0;2;竹田;大分県;753;75;131.3984;32.9726;56;326;0;0;-0.39
OIT005;1;0;2;耶馬渓;大分県;750;75;131.1142;33.4549;51;314;0;0;-0.41
OIT018;1;1;2;蒲江;大分県;752;75;131.9251;32.7972;67;330;0;0;-0.53
OIT003;1;0;2;豊後高田;大分県;750;75;131.4461;33.5575;57;311;0;0;-0.30
OITH05;1;1;1;野津原;大分県;751;75;131.542;33.1525;59;321;0;0;-0.72
OIT006;1;0;2;院内;大分県;750;75;131.3148;33.4244;55;314;0;0;-0.57
OSKH04;1;1;1;交野;大阪府;520;52;135.7052;34.763;144;282;1;-1;-0.78
OSK004;1;1;2;四條畷;大阪府;520;52;135.6394;34.7405;143;282;-1;0;-0.08
OSK006;1;1;2;堺;大阪府;521;52;135.471;34.5894;139;286;0;0;0.24
OSKH05;1;1;1;大阪;大阪府;520;52;135.5199;34.7159;140;283;0;0;-0.38
OSK005;1;0;2;大阪;大阪府;520;52;135.5099;34.7255;140;283;0;0;-0.34
OSKH03;1;1;1;太子;大阪府;521;52;135.6608;34.5248;143;287;1;0;-0.50
OSK008;1;0;2;岸和田;大阪府;521;52;135.3917;34.4402;138;290;0;0;-0.24
OSKH02;1;1;1;此花;大阪府;520;52;135.3896;34.6628;138;284;0;0;-0.40
OSK009;1;0;2;河内長野;大阪府;521;52;135.5816;34.4366;142;290;0;0;-0.43
OSK010;1;0;2;泉南;大阪府;521;52;135.2549;34.3755;135;291;0;0;-0.29
OSKH01;1;1;1;田尻;大阪府;521;52;135.2836;34.3977;135;291;0;0;-0.33
OSK007;1;1;2;羽曳野;大阪府;521;52;135.6058;34.5577;142;287;-1;0;-0.31
OSK001;1;0;2;能勢;大阪府;520;52;135.39;34.9707;138;277;0;0;-0.09
OSK003;1;0;2;豊中;大阪府;520;52;135.4683;34.7668;139;282;0;0;-0.28
OSK002;1;0;2;高槻;大阪府;520;52;135.5958;34.8573;142;279;0;0;-0.23
NAR008;1;0;2;上北山;奈良県;540;54;136.0046;34.1352;150;297;0;0;-0.09
NAR005;1;0;2;五條;奈良県;540;54;135.6883;34.3408;144;292;0;0;0.01
NAR009;1;0;2;十津川;奈良県;540;54;135.7552;33.938;145;302;0;0;-0.02
NARH02;1;1;1;十津川東;奈良県;540;54;135.8574;33.9692;147;301;0;0;-0.48
NARH01;1;1;1;十津川西;奈良県;540;54;135.6489;33.9666;143;301;0;0;0.24
NAR003;1;0;2;大和高田;奈良県;540;54;135.7191;34.5169;144;288;0;0;-0.35
NAR007;1;0;2;大塔;奈良県;540;54;135.7369;34.2213;145;295;0;0;-0.05
NARH07;1;1;1;天理;奈良県;540;54;135.8541;34.5843;147;286;0;0;-0.49
NAR002;1;1;2;奈良;奈良県;540;54;135.8352;34.6683;147;284;0;0;-0.19
NARH06;1;1;1;山添;奈良県;540;54;136.0512;34.6413;151;285;-1;0;0.11
NARH03;1;1;1;川上;奈良県;540;54;136.0022;34.2925;150;293;0;0;-0.18
NAR006;1;0;2;川上;奈良県;540;54;135.9541;34.3383;149;292;0;0;-0.01
NARH05;1;1;1;東吉野;奈良県;540;54;136.0294;34.4237;151;290;0;0;0.25
NAR004;1;0;2;榛原;奈良県;540;54;135.9512;34.528;149;287;0;0;-0.12
NAR001;1;1;2;生駒;奈良県;540;54;135.7272;34.7154;145;283;1;-1;-0.12
NARH04;1;1;1;黒滝;奈良県;540;54;135.8369;34.3061;147;293;0;0;-0.57
MYGH01;0;0;1;仙台;宮城県;222;22;140.9969;38.24;252;196;0;0;0.03
MYG013;1;1;2;仙台;宮城県;222;22;140.9293;38.2663;250;196;0;0;0.03
MYG018;1;0;2;伊里前;宮城県;220;22;141.5228;38.7194;262;185;0;0;-0.32
MYG014;1;0;2;作並;宮城県;222;22;140.6357;38.3177;244;194;0;0;0.28
MYGH14;1;1;1;利府;宮城県;222;22;140.9551;38.34;251;194;0;0;0.10
MYG008;1;0;2;北上;宮城県;222;22;141.4266;38.5676;260;188;0;0;-0.13
MYGH13;1;1;1;南三陸;宮城県;220;22;141.4176;38.6993;260;185;-1;0;0.65
MYG006;1;0;2;古川;宮城県;220;22;140.9654;38.5801;251;188;0;0;0.15
MYGH03;1;1;1;唐桑;宮城県;220;22;141.6377;38.9207;265;180;0;0;-0.50
MYG012;1;0;2;塩竈;宮城県;222;22;141.0128;38.3288;252;194;0;0;0.24
MYG009;1;1;2;大和;宮城県;222;22;140.8874;38.4466;250;191;0;0;-0.28
MYGH05;1;1;1;小野田;宮城県;220;22;140.7804;38.5793;247;188;0;0;-0.07
MYGH10;1;1;1;山元;宮城県;221;22;140.8924;37.9411;250;204;0;0;0.14
MYGH08;1;1;1;岩沼;宮城県;221;22;140.8441;38.1133;249;199;0;0;-0.34
MYG015;1;0;2;岩沼;宮城県;221;22;140.8699;38.1049;249;200;0;0;0.39
MYGH07;1;1;1;川崎;宮城県;221;22;140.6405;38.1802;244;198;0;0;0.51
MYGH12;0;0;1;志津川;宮城県;220;22;141.4428;38.6416;261;186;0;0;-0.70
MYGH04;1;1;1;東和;宮城県;220;22;141.3254;38.786;258;183;0;0;-0.27
MYG003;1;0;2;東和;宮城県;220;22;141.3106;38.7348;258;184;0;0;-0.06
MYG002;1;1;2;歌津;宮城県;220;22;141.5109;38.7262;262;184;0;0;0.31
MYG001;1;0;2;気仙沼;宮城県;220;22;141.5684;38.9015;263;180;0;0;0.13
MYGH11;1;1;1;河北;宮城県;222;22;141.3421;38.5158;259;190;0;0;-0.15
MYG011;1;1;2;牡鹿;宮城県;222;22;141.5044;38.3052;262;195;0;0;-0.28
MYGH06;1;1;1;田尻;宮城県;220;22;141.071;38.5907;253;188;0;0;-0.48
MYGH09;1;1;1;白石;宮城県;221;22;140.6027;38.0091;244;202;0;0;-0.17
MYG016;1;0;2;白石;宮城県;221;22;140.621;38.0085;244;202;0;0;-0.07
MYG010;1;1;2;石巻;宮城県;222;22;141.2818;38.4292;258;192;0;0;0.12
MYG004;1;1;2;築館;宮城県;220;22;141.0271;38.7324;252;184;0;0;0.08
MYG017;1;0;2;角田;宮城県;221;22;140.7818;37.9763;247;203;0;0;0.22
MYG007;1;0;2;豊里;宮城県;220;22;141.251;38.5876;257;188;0;0;0.20
MYGH02;1;1;1;鳴子;宮城県;220;22;140.6513;38.8587;245;181;0;0;-0.58
MYG005;1;1;2;鳴子;宮城県;220;22;140.6507;38.7992;245;183;0;0;0.00
MYG019;1;0;2;鳴子温泉;宮城県;220;22;140.7246;38.7508;246;184;0;0;-0.10
MYZ009;1;0;2;えびの;宮崎県;763;76;130.811;32.0461;44;348;0;0;0.13
MYZ017;1;0;2;串間;宮崎県;762;76;131.2277;31.4637;53;363;0;0;0.23
MYZH01;1;1;1;五ヶ瀬;宮崎県;761;76;131.2257;32.6536;53;333;0;0;-0.15
MYZH11;1;1;1;佐土原;宮崎県;762;76;131.47;32.0208;58;349;0;0;0.13
MYZH02;1;1;1;北川;宮崎県;760;76;131.6829;32.6972;62;332;0;0;-0.55
