region/code;city/code;city/jp;city/en;noCode;code;name;eng;latitude;longitude;arv
210;348400;田野畑村;Tanohata-mura;2100600;348400;田野畑村田野畑;Tanohata-mura Tanohata;39.9414;141.86;0.569
210;348400;田野畑村;Tanohata-mura;2100630;348430;田野畑村役場;Tanohata City Hall;39.9306;141.8889;0.993
210;348500;普代村;Fudai-mura;2100731;348531;普代村銅屋;Fudai-mura Dōya;40.005;141.8858;1.391
210;350300;野田村;Noda-mura;2101230;350330;野田村野田;Noda-mura Noda;40.1103;141.8175;1.749
210;350700;岩手洋野町;Hirono-chō;2101600;350700;岩手洋野町種市;Hirono-chō Taneichi;40.4083;141.7183;1.602
210;350700;岩手洋野町;Hirono-chō;2101631;350731;岩手洋野町大野;Hirono-chō Ōno;40.2839;141.6244;1.060
211;320300;大船渡市;Ōfunato-shi;2110000;320300;大船渡市大船渡町;Ōfunato-shi Ōfunato-chō;39.0653;141.7144;1.442
211;320300;大船渡市;Ōfunato-shi;2110001;320301;大船渡市猪川町;Ōfunato-shi Ikawa-chō;39.0831;141.6647;0.569
211;320300;大船渡市;Ōfunato-shi;2110020;320320;大船渡市盛町;Ōfunato-shi Sakari-chō;39.0814;141.7081;0.959
211;321000;陸前高田市;Rikuzen-takata-shi;2110133;321033;陸前高田市高田町;Rikuzen-takata-shi Takata-chō;39.0267;141.6239;1.749
211;321100;釜石市;Kamaishi-shi;2110200;321100;釜石市只越町;Kamaishi-shi Tadakoe-chō;39.2758;141.8856;0.569
211;321100;釜石市;Kamaishi-shi;2110220;321120;釜石市中妻町;Kamaishi-shi Nakatsuma-chō;39.27;141.8558;1.400
211;344100;住田町;Sumita-chō;2110331;344131;住田町世田米;Sumita-chō Setamai;39.1422;141.5756;0.774
211;346100;大槌町;Ōtsuchi-chō;2110432;346132;大槌町小鎚;Ōtsuchi-chō Ōtsuchi;39.3592;141.9017;1.749
212;320100;盛岡市;Morioka-shi;2120000;320100;盛岡市山王町;Morioka-shi Sannō-chō;39.6986;141.1656;0.853
212;320100;盛岡市;Morioka-shi;2120020;320120;盛岡市馬場町;Morioka-shi Baba-chō;39.6953;141.1478;1.160
212;320100;盛岡市;Morioka-shi;2120021;320121;盛岡市薮川;Morioka-shi Yabukawa;39.7839;141.3294;0.569
212;320100;盛岡市;Morioka-shi;2120030;320130;盛岡市渋民;Morioka-shi Shibutami;39.8469;141.1664;0.988
212;321300;二戸市;Ninohe-shi;2120101;321301;二戸市福岡;Ninohe-shi Fukuoka;40.2719;141.3036;1.141
212;321300;二戸市;Ninohe-shi;2120121;321321;二戸市石切所;Ninohe-shi Ishikiridokoro;40.2611;141.2906;1.168
212;321300;二戸市;Ninohe-shi;2120130;321330;二戸市浄法寺町;Ninohe-shi Jōbōji-machi;40.1836;141.1558;0.987
212;330100;雫石町;Shizukuishi-chō;2120201;330101;雫石町千刈田;Shizukuishi-chō Sengarita;39.6967;140.9758;1.093
212;330100;雫石町;Shizukuishi-chō;2120202;330102;雫石町西根上駒木野;Shizukuishi-chō Nishi-nekamikomakino;39.7414;140.9525;1.066
212;330200;葛巻町;Kuzumaki-machi;2120300;330200;葛巻町葛巻元木;Kuzumaki-machi Kuzumakimotoki;39.9872;141.3258;0.845
212;330200;葛巻町;Kuzumaki-machi;2120320;330220;葛巻町消防分署;Kuzumaki Fire Department;40.0364;141.45;0.866
212;330200;葛巻町;Kuzumaki-machi;2120330;330230;葛巻町役場;Kuzumaki City Hall;40.0394;141.4369;0.866
212;330300;岩手町;Iwate-machi;2120430;330330;岩手町五日市;Iwate-machi Itsukaichi;39.9722;141.2125;0.988
212;352400;一戸町;Ichinohe-machi;2121130;352430;一戸町高善寺;Ichinohe-machi Kōzenji;40.2128;141.2953;1.072
212;321400;八幡平市;Hachimantai-shi;2121200;321400;八幡平市大更;Hachimantai-shi Ōbuke;39.9261;141.095;1.475
212;321400;八幡平市;Hachimantai-shi;2121220;321420;八幡平市田頭;Hachimantai-shi Dendō;39.9203;141.0819;1.473
212;321400;八幡平市;Hachimantai-shi;2121231;321431;八幡平市叺田;Hachimantai-shi Kamasuda;40.1017;141.0525;0.988
212;321400;八幡平市;Hachimantai-shi;2121232;321432;八幡平市野駄;Hachimantai-shi Noda;39.9564;141.0714;1.066
212;350100;軽米町;Karumai-machi;2121330;350131;軽米町軽米;Karumai-machi Karumai;40.3267;141.4603;1.176
212;350600;九戸村;Kunohe-mura;2121430;350631;九戸村伊保内;Kunohe-mura Ibonai;40.2108;141.4192;1.027
212;332200;矢巾町;Yahaba-chō;2121531;332232;矢巾町南矢幅;Yahaba-chō Minami-yahaba;39.6053;141.1422;0.888
212;332100;紫波町;Shiwa-chō;2121631;332132;紫波町紫波中央駅前;In front of Shiwachūō Station;39.5542;141.155;0.941
212;321600;滝沢市;Takizawa-shi;2121730;321630;滝沢市鵜飼;Takizawa-shi Ukai;39.7347;141.0769;1.370
213;320500;花巻市;Hanamaki-shi;2130100;320500;花巻市大迫町;Hanamaki-shi  Ōhasama-machi;39.4778;141.2897;0.569
213;320500;花巻市;Hanamaki-shi;2130120;320520;花巻市石鳥谷町;Hanamaki-shi Ishidoriya-chō;39.4842;141.1469;1.996
213;320500;花巻市;Hanamaki-shi;2130131;320531;花巻市大迫総合支所;Hanamaki-shi Ōhasama Branch Office;39.4689;141.2914;0.831
213;320500;花巻市;Hanamaki-shi;2130135;320535;花巻市材木町;Hanamaki-shi Zaimoku-chō;39.3861;141.1086;1.059
213;320500;花巻市;Hanamaki-shi;2130136;320536;花巻市東和町;Hanamaki-shi Tōwa-chō;39.3867;141.2278;1.041
213;320600;北上市;Kitakami-shi;2130200;320600;北上市柳原町;Kitakami-shi Yanagihara-chō;39.2928;141.1094;1.234
213;320600;北上市;Kitakami-shi;2130221;320621;北上市相去町;Kitakami-shi Aisari-chō;39.2567;141.0981;1.028
213;320800;遠野市;Tōno-shi;2130321;320821;遠野市青笹町;Tōno-shi Aozasa-chō;39.3289;141.5636;1.041
213;320800;遠野市;Tōno-shi;2130330;320830;遠野市宮守町;Tōno-shi Miyamori-chō;39.345;141.3569;0.991
213;320900;一関市;Ichinoseki-shi;2130402;320902;一関市大東町;Ichinoseki-shi Daitō-chō;39.0169;141.3956;0.982
213;320900;一関市;Ichinoseki-shi;2130421;320921;一関市竹山町;Ichinoseki-shi Takeyama-chō;38.9344;141.1261;1.936
213;320900;一関市;Ichinoseki-shi;2130435;320935;一関市花泉町;Ichinoseki-shi Hanaizumi-chō;38.8308;141.1833;1.236
213;320900;一関市;Ichinoseki-shi;2130436;320936;一関市千厩町;Ichinoseki-shi Senmaya-chō;38.9208;141.3314;1.007
213;320900;一関市;Ichinoseki-shi;2130437;320937;一関市東山町;Ichinoseki-shi Higashi-yama-chō;38.9958;141.2539;1.201
213;320900;一関市;Ichinoseki-shi;2130438;320938;一関市室根町;Ichinoseki-shi Murone-chō;38.9364;141.4439;0.990
213;320900;一関市;Ichinoseki-shi;2130439;320939;一関市藤沢町;Ichinoseki-shi Fujisawa-chō;38.8581;141.3481;1.006
213;320900;一関市;Ichinoseki-shi;2130440;320940;一関市川崎町;Ichinoseki-shi Kawasaki-chō;38.9014;141.2639;0.887
213;338100;金ケ崎町;Kanegasaki-chō;2131330;338130;金ケ崎町西根;Kanegasaki-chō Nishine;39.1958;141.1167;1.135
213;340200;平泉町;Hiraizumi-chō;2131831;340231;平泉町平泉;Hiraizumi-chō Hiraizumi;38.9864;141.1136;2.028
213;336600;西和賀町;Nishi-waga-machi;2132620;336620;西和賀町川尻;Nishi-waga-machi Kawashiri;39.3178;140.7792;0.828
213;336600;西和賀町;Nishi-waga-machi;2132621;336621;西和賀町沢内川舟;Nishi-waga-machi Sawauchi Kawafune;39.5167;140.83;1.016
213;336600;西和賀町;Nishi-waga-machi;2132630;336630;西和賀町沢内太田;Nishi-waga-machi Sawauchi Ōta;39.4342;140.7497;0.753
213;321500;奥州市;Oshū-shi;2132700;321500;奥州市水沢大鐘町;Oshū-shi Mizusawa Ōgane-chō;39.1292;141.1381;1.173
213;321500;奥州市;Oshū-shi;2132720;321520;奥州市水沢佐倉河;Oshū-shi Mizusawa Rakawa;39.1453;141.1519;2.050
213;321500;奥州市;Oshū-shi;2132730;321530;奥州市江刺;Oshū-shi Esashi;39.1911;141.1736;1.988
213;321500;奥州市;Oshū-shi;2132731;321531;奥州市前沢;Oshū-shi Maesawa;39.0508;141.1244;1.147
213;321500;奥州市;Oshū-shi;2132735;321535;奥州市胆沢;Oshū-shi Isawa;39.1169;141.07;1.076
213;321500;奥州市;Oshū-shi;2132736;321536;奥州市衣川;Oshū-shi Koromogawa;39.0386;141.0639;1.098
220;420500;気仙沼市;Kesennuma-shi;2200200;420500;気仙沼市赤岩;Kesennuma-shi Akaiwa;38.8806;141.5742;1.095
220;420500;気仙沼市;Kesennuma-shi;2200201;420501;気仙沼市本吉町西川内;Kesennuma-shi Motoyoshi-chō Nishi-kawauchi;38.8106;141.4736;0.923
220;420500;気仙沼市;Kesennuma-shi;2200220;420520;気仙沼市笹が陣;Kesennuma-shi Sasagajin;38.9014;141.5683;1.749
220;420500;気仙沼市;Kesennuma-shi;2200230;420530;気仙沼市唐桑町;Kesennuma-shi Karakuwa-chō;38.9033;141.6472;1.006
220;420500;気仙沼市;Kesennuma-shi;2200231;420531;気仙沼市本吉町津谷;Kesennuma-shi Motoyoshi-chō Tsuya;38.7942;141.5047;1.122
220;444500;宮城加美町;Kami-machi;2200730;444530;宮城加美町中新田;Kami-machi Naka-niida;38.5714;140.855;2.140
220;444500;宮城加美町;Kami-machi;2200731;444531;宮城加美町小野田;Kami-machi Chinoda;38.5772;140.78;1.164
220;444500;宮城加美町;Kami-machi;2200732;444532;宮城加美町宮崎;Kami-machi Miyazaki;38.6147;140.7586;0.935
220;444400;色麻町;Shikama-chō;2201031;444431;色麻町四竈;Shikama-chō Shikama;38.5486;140.85;1.245
220;450100;涌谷町;Wakuya-chō;2201600;450100;涌谷町新町裏;Wakuya-chō Shin-machi Ura;38.54;141.1269;2.093
220;421300;栗原市;Kurihara-shi;2205200;421300;栗原市栗駒;Kurihara-shi Kurikoma;38.8264;140.9922;1.267
220;421300;栗原市;Kurihara-shi;2205221;421321;栗原市築館;Kurihara-shi Tsukidate;38.7322;141.0269;0.957
220;421300;栗原市;Kurihara-shi;2205234;421334;栗原市鶯沢;Kurihara-shi Uguisuzawa;38.81;140.9497;1.232
220;421300;栗原市;Kurihara-shi;2205237;421337;栗原市花山;Kurihara-shi Hanayama;38.7928;140.8469;0.873
220;421300;栗原市;Kurihara-shi;2205239;421339;栗原市瀬峰;Kurihara-shi Semine;38.6575;141.0653;1.135
220;421300;栗原市;Kurihara-shi;2205240;421340;栗原市志波姫;Kurihara-shi Shiwahime;38.7558;141.0675;1.129
220;421300;栗原市;Kurihara-shi;2205241;421341;栗原市高清水;Kurihara-shi Takashimizu;38.6575;141.01;1.371
220;421300;栗原市;Kurihara-shi;2205242;421342;栗原市金成;Kurihara-shi Kannari;38.8072;141.07;2.055
220;421300;栗原市;Kurihara-shi;2205243;421343;栗原市若柳;Kurihara-shi Wakayanagi;38.7678;141.1233;2.079
220;421300;栗原市;Kurihara-shi;2205244;421344;栗原市一迫;Kurihara-shi Ichihasama;38.7394;140.9475;1.230
220;421200;登米市;Tome-shi;2205300;421200;登米市中田町;Tome-shi Nakada-chō;38.7103;141.2356;2.111
220;421200;登米市;Tome-shi;2205320;421220;登米市東和町;Tome-shi Tōwa-chō;38.7347;141.3106;1.390
220;421200;登米市;Tome-shi;2205322;421222;登米市豊里町;Tome-shi Toyosato-chō;38.5875;141.2508;2.131
220;421200;登米市;Tome-shi;2205331;421231;登米市登米町;Tome-shi Toyoma-machi;38.6578;141.2761;1.821
220;421200;登米市;Tome-shi;2205332;421232;登米市米山町;Tome-shi Yoneyama-chō;38.6289;141.1886;2.137
220;421200;登米市;Tome-shi;2205334;421234;登米市南方町;Tome-shi Minami-kata-machi;38.6644;141.1589;2.132
220;421200;登米市;Tome-shi;2205336;421236;登米市迫町;Tome-shi Hasama-chō;38.6914;141.1864;2.106
220;421200;登米市;Tome-shi;2205337;421237;登米市石越町;Tome-shi Ishikoshi-machi;38.7578;141.1761;2.084
220;421200;登米市;Tome-shi;2205338;421238;登米市津山町;Tome-shi Tsuyama-chō;38.6128;141.3019;2.052
220;460600;南三陸町;Minami-sanriku-chō;2205502;460602;南三陸町志津川;Minami-sanriku-chō Shizugawa;38.6783;141.4608;1.442
220;460600;南三陸町;Minami-sanriku-chō;2205512;460612;南三陸町志津川;Minami-sanriku-chō Shizugawa;38.6811;141.4628;1.061
220;460600;南三陸町;Minami-sanriku-chō;2205521;460621;南三陸町歌津;Minami-sanriku-chō Utatsu;38.7194;141.5228;1.066
220;450500;宮城美里町;Misato-machi;2205630;450530;宮城美里町北浦;Misato-machi Kitaura;38.5444;141.0569;2.088
220;450500;宮城美里町;Misato-machi;2205631;450531;宮城美里町木間塚;Misato-machi Kimatsuka;38.4886;141.135;2.139
220;421500;大崎市;Ōsaki-shi;2205700;421500;大崎市古川三日町;Ōsaki-shi Furukawa Mikka-machi;38.5739;140.9558;2.149
220;421500;大崎市;Ōsaki-shi;2205701;421501;大崎市古川大崎;Ōsaki-shi Furukawa Ōsaki;38.6019;140.9111;1.882
220;421500;大崎市;Ōsaki-shi;2205723;421523;大崎市鳴子;Ōsaki-shi Shinaruko;38.7511;140.7225;0.862
220;421500;大崎市;Ōsaki-shi;2205724;421524;大崎市古川旭;Ōsaki-shi Furukawa Asahi;38.5658;140.9767;2.164
220;421500;大崎市;Ōsaki-shi;2205730;421530;大崎市松山;Ōsaki-shi Matsuyama;38.5142;141.0594;1.856
220;421500;大崎市;Ōsaki-shi;2205731;421531;大崎市三本木;Ōsaki-shi Sambongi;38.52;140.9381;1.241
220;421500;大崎市;Ōsaki-shi;2205732;421532;大崎市鹿島台;Ōsaki-shi Kashimadai;38.4778;141.0972;1.827
220;421500;大崎市;Ōsaki-shi;2205733;421533;大崎市岩出山;Ōsaki-shi Iwadeyama;38.6522;140.8764;1.209
220;421500;大崎市;Ōsaki-shi;2205735;421535;大崎市田尻;Ōsaki-shi Tajiri;38.5986;141.0561;2.085
221;420600;白石市;Shiroishi-shi;2210620;420620;白石市亘理町;Shiroishi-shi Watari-machi;38.0083;140.6208;1.207
221;420700;名取市;Natori-shi;2210700;420700;仙台空港;Sendai Airport;38.1378;140.9278;1.442
221;420700;名取市;Natori-shi;2210730;420730;名取市増田;Natori-shi Masuda;38.1744;140.8889;1.976
221;420800;角田市;Kakuda-shi;2210820;420820;角田市角田;Kakuda-shi Kakuda;37.9761;140.7817;2.068
221;421100;岩沼市;Iwanuma-shi;2211020;421120;岩沼市桜;Iwanuma-shi Sakura;38.1047;140.8697;1.873
221;430100;蔵王町;Zaō-machi;2211130;430130;蔵王町円田;Zaō-machi Enda;38.0981;140.6583;1.121
221;430200;七ヶ宿町;Shichikashuku-machi;2211230;430230;七ヶ宿町関;Shichikashuku-machi Seki;37.9928;140.4417;0.798
221;432100;大河原町;Ōgawara-machi;2211331;432131;大河原町新南;Ōgawara-machi Shinminami;38.0489;140.7308;2.040
221;432200;村田町;Murata-machi;2211430;432230;村田町村田;Murata-machi Murata;38.1186;140.7225;1.219
221;432300;柴田町;Shibata-machi;2211500;432300;柴田町船岡;Shibata-machi Funaoka;38.0547;140.7625;1.713
221;432400;宮城川崎町;Kawasaki-machi;2211630;432430;宮城川崎町前川;Kawasaki-machi Maekawa;38.1778;140.6433;1.021
221;434100;丸森町;Marumori-machi;2211700;434100;丸森町上滝;Marumori-machi Kamidaki;37.8692;140.7894;0.783
221;434100;丸森町;Marumori-machi;2211730;434130;丸森町鳥屋;Marumori-machi Toriya;37.9114;140.765;2.037
221;436100;亘理町;Watari-chō;2211831;436131;亘理町悠里;Watari-chō Yūri;38.0444;140.8681;1.837
221;436200;山元町;Yamamoto-chō;2211931;436231;山元町浅生原;Yamamoto-chō Asōhara;37.9617;140.8783;1.749
222;410100;仙台青葉区;Sendai-shi Aoba-ku;2220000;410101;仙台青葉区大倉;Sendai-shi Aoba-ku Ōkura;38.3678;140.66;0.889
222;410100;仙台青葉区;Sendai-shi Aoba-ku;2220020;410121;仙台青葉区作並;Sendai-shi Aoba-ku Sakunami;38.3175;140.6356;0.928
222;410100;仙台青葉区;Sendai-shi Aoba-ku;2220040;410142;仙台青葉区雨宮;Sendai-shi Aoba-ku Amamiya;38.2753;140.8683;0.945
222;410100;仙台青葉区;Sendai-shi Aoba-ku;2220041;410143;仙台青葉区落合;Sendai-shi Aoba-ku Ochiai;38.2728;140.7894;1.081
222;410200;仙台宮城野区;Sendai-shi Miyagino-ku;2220100;410201;仙台宮城野区五輪;Sendai-shi Miyagino-ku Gorin;38.2619;140.8967;1.070
222;410200;仙台宮城野区;Sendai-shi Miyagino-ku;2220120;410221;仙台宮城野区苦竹;Sendai-shi Miyagino-ku Nigataku;38.2661;140.9292;2.187
222;410300;仙台若林区;Sendai-shi Wakabayashi-ku;2220240;410341;仙台若林区遠見塚;Sendai-shi Wakabayashi-ku Tōmijika;38.2428;140.9136;2.206
222;410400;仙台太白区;Sendai-shi Taihaku-ku;2220340;410441;仙台太白区山田;Sendai-shi Taihaku-ku Yamada;38.2203;140.8303;0.901
222;410500;仙台泉区;Sendai-shi Izumi-ku;2220440;410541;仙台泉区将監;Sendai-shi Izumi-ku Shōgen;38.3361;140.8861;1.161
222;420200;石巻市;Ishinomaki-shi;2220500;420202;石巻市泉町;Ishinomaki-shi Izumi-chō;38.4275;141.2992;1.442
222;420200;石巻市;Ishinomaki-shi;2220501;420203;石巻市大瓜;Ishinomaki-shi Ōri;38.4572;141.3456;1.749
222;420200;石巻市;Ishinomaki-shi;2220522;420225;石巻市鮎川浜;Ishinomaki-shi Ayukawahama;38.305;141.5042;1.056
222;420200;石巻市;Ishinomaki-shi;2220523;420226;石巻市大街道南;Ishinomaki-shi Ōkaidō-minami;38.4292;141.2817;1.442
222;420200;石巻市;Ishinomaki-shi;2220524;420227;石巻市北上町;Ishinomaki-shi Kita-kami-chō;38.5675;141.4264;1.749
222;420200;石巻市;Ishinomaki-shi;2220530;420235;石巻市相野谷;Ishinomaki-shi Ainoya;38.5153;141.3156;1.918
222;420200;石巻市;Ishinomaki-shi;2220532;420237;石巻市前谷地;Ishinomaki-shi Maeyachi;38.5092;141.1939;1.749
222;420200;石巻市;Ishinomaki-shi;2220534;420239;石巻市桃生町;Ishinomaki-shi Monou-chō;38.5614;141.2439;1.903
222;420200;石巻市;Ishinomaki-shi;2220536;420241;石巻市雄勝町;Ishinomaki-shi Ogatsu-chō;38.5128;141.5042;0.999
222;420300;塩竈市;Shiogama-shi;2220621;420322;塩竈市今宮町;Shiogama-shi Imamiya-chō;38.3286;141.0125;1.063
222;420900;多賀城市;Tagajō-shi;2220731;420931;多賀城市中央;Tagajō-shi Chūō;38.2967;141.005;1.749
222;421400;東松島市;Higashi-matsushima-shi;2220831;421433;東松島市小野;Higashi-matsushima-shi Ono;38.4;141.1642;1.749
222;421400;東松島市;Higashi-matsushima-shi;2220832;421434;東松島市矢本;Higashi-matsushima-shi Yamoto;38.4258;141.2097;1.775
222;440100;松島町;Matsushima-machi;2220901;440101;松島町高城;Matsushima-machi Takagi;38.3853;141.0689;1.749
222;440400;七ヶ浜町;Shichigahama-machi;2221031;440431;七ヶ浜町東宮浜;Shichigahama-machi Tōgūhama;38.3044;141.0589;1.335
222;440600;利府町;Rifu-chō;2221130;440632;利府町利府;Rifu-chō Rifu;38.3303;140.975;2.079
222;442100;大和町;Taiwa-chō;2221220;442121;大和町吉岡;Taiwa-chō Yoshioka;38.4464;140.8872;0.992
222;442200;大郷町;Ōsato-chō;2221330;442231;大郷町粕川;Ōsato-chō Kasukawa;38.4242;141.0044;1.118
222;442400;大衡村;Ōhira-mura;2221531;442431;大衡村大衡;Ōhira-mura Ōhira;38.4672;140.8794;1.167
222;458100;女川町;Onagawa-chō;2221634;458134;女川町女川;Onagawa-chō Onagawa;38.4453;141.4422;1.476
222;421600;富谷市;Tomiya-shi;2221730;421630;富谷市富谷;Tomiya-shi Tomiya;38.3997;140.895;1.254
230;520200;能代市;Noshiro-shi;2300000;520200;能代市緑町;Noshiro-shi Midori-machi;40.1989;140.0328;2.046
230;520200;能代市;Noshiro-shi;2300001;520201;能代市常盤山谷;Noshiro-shi Tokiwayamaya;40.2717;140.1611;1.001
230;520200;能代市;Noshiro-shi;2300020;520220;能代市追分町;Noshiro-shi Oiwake-machi;40.2031;140.0286;1.917
230;520200;能代市;Noshiro-shi;2300032;520232;能代市上町;Noshiro-shi Kami-machi;40.2119;140.0267;1.848
230;520200;能代市;Noshiro-shi;2300033;520233;能代市二ツ井町上台;Noshiro-shi Futatsui-machi Uwadai;40.2056;140.2314;1.275
230;520600;男鹿市;Oga-shi;2300101;520601;男鹿市男鹿中;Oga-shi Oganaka;39.9194;139.8064;1.064
230;520600;男鹿市;Oga-shi;2300132;520632;男鹿市船川;Oga-shi Funagawa;39.8869;139.8478;1.442
230;520600;男鹿市;Oga-shi;2300133;520633;男鹿市角間崎;Oga-shi Kakumazaki;39.9631;139.9158;2.005
230;534600;藤里町;Fujisato-machi;2300731;534631;藤里町藤琴;Fujisato-machi Fujikoto;40.2783;140.2617;1.245
230;536100;五城目町;Gojōme-machi;2300900;536100;五城目町西磯ノ目;Gojōme-machi Nishi-isonome;39.9436;140.1108;1.892
230;536300;八郎潟町;Hachirōgata-machi;2301131;536331;八郎潟町大道;Hachirōgata-machi Ōmichi;39.9492;140.0731;1.936
230;536600;井川町;Ikawa-machi;2301431;536631;井川町北川尻;Ikawa-machi Kita-kawashiri;39.9142;140.0814;1.939
230;536800;大潟村;Ōgata-mura;2301631;536831;大潟村中央;Ōgata-mura Chūō;40.0178;139.96;1.979
230;521100;潟上市;Katagami-shi;2301730;521130;潟上市昭和大久保;Katagami-shi Shōwa Ōkubo;39.8692;140.0658;1.749
230;521100;潟上市;Katagami-shi;2301731;521131;潟上市飯田川下虻川;Katagami-shi Iidagawa Shimo-abukawa;39.8831;140.0706;1.749
230;521100;潟上市;Katagami-shi;2301733;521133;潟上市天王;Katagami-shi Tennō;39.8567;140.0125;1.848
230;534800;三種町;Mitane-chō;2301820;534820;三種町ことおか中央公園;Mitane-chō Kotooka-chūō Park;40.0375;140.0917;1.177
230;534800;三種町;Mitane-chō;2301832;534832;三種町鵜川;Mitane-chō Ukawa;40.1014;140.0047;2.085
230;534800;三種町;Mitane-chō;2301834;534834;三種町鹿渡;Mitane-chō Kado;40.0458;140.0814;1.812
230;534800;三種町;Mitane-chō;2301835;534835;三種町森岳;Mitane-chō Moritake;40.1031;140.0764;1.475
230;534900;八峰町;Happō-chō;2301920;534920;八峰町八森木戸の沢;Happō-chō Hachimorikidonosawa;40.3886;139.9825;1.117
230;534900;八峰町;Happō-chō;2301932;534932;八峰町峰浜目名潟;Happō-chō Minehamamenagata;40.3183;140.0381;0.928
231;520100;秋田市;Akita-shi;2310000;520100;秋田市山王;Akita-shi Sannō;39.7178;140.0994;1.891
231;520100;秋田市;Akita-shi;2310001;520101;秋田市雄和女米木;Akita-shi Yūwa Memeki;39.5422;140.2053;1.833
231;520100;秋田市;Akita-shi;2310020;520120;秋田市八橋運動公園;Akita-shi Yabaseundō Park;39.7222;140.1;1.891
231;520100;秋田市;Akita-shi;2310031;520131;秋田市河辺和田;Akita-shi Kawabewada;39.6528;140.2147;1.865
231;520100;秋田市;Akita-shi;2310034;520134;秋田市雄和新波;Akita-shi Yūwa Arawa;39.5258;140.2339;2.073
231;521000;由利本荘市;Yuri-honjō-shi;2311300;521000;由利本荘市石脇;Yuri-honjō-shi Ishiwaki;39.3986;140.0469;1.848
231;521000;由利本荘市;Yuri-honjō-shi;2311320;521020;由利本荘市桜小路;Yuri-honjō-shi Sakurakōji;39.3828;140.0497;1.189
231;521000;由利本荘市;Yuri-honjō-shi;2311321;521021;由利本荘市鳥海町伏見;Yuri-honjō-shi Chōkai-machi Fujimi;39.1939;140.19;0.990
231;521000;由利本荘市;Yuri-honjō-shi;2311332;521032;由利本荘市岩城内道川;Yuri-honjō-shi Iwakiuchi Michikawa;39.5436;140.0569;1.824
231;521000;由利本荘市;Yuri-honjō-shi;2311334;521034;由利本荘市西目町沼田;Yuri-honjō-shi Nishime-machi Numata;39.3486;140.0181;2.199
231;521000;由利本荘市;Yuri-honjō-shi;2311335;521035;由利本荘市東由利老方;Yuri-honjō-shi Higashi-yurioikata;39.2997;140.2872;1.034
231;521000;由利本荘市;Yuri-honjō-shi;2311338;521038;由利本荘市矢島町矢島町;Yuri-honjō-shi Yashima-machi Yashima-machi;39.2294;140.1319;0.999
231;521000;由利本荘市;Yuri-honjō-shi;2311339;521039;由利本荘市岩谷町;Yuri-honjō-shi Iwaya-machi;39.4436;140.0956;1.370
231;521000;由利本荘市;Yuri-honjō-shi;2311340;521040;由利本荘市前郷;Yuri-honjō-shi Maegō;39.315;140.1114;2.086
231;521400;にかほ市;Nikaho-shi;2311430;521430;にかほ市平沢;Nikaho-shi Hirasawa;39.2867;139.9614;1.753
231;521400;にかほ市;Nikaho-shi;2311431;521431;にかほ市金浦;Nikaho-shi Konoura;39.2531;139.9222;1.454
231;521400;にかほ市;Nikaho-shi;2311432;521432;にかほ市象潟町浜ノ田;Nikaho-shi Kisakata-machi Hamanota;39.2025;139.9075;2.039
232;520400;大館市;Ōdate-shi;2320000;520400;大館市比内町味噌内;Ōdate-shi Hinai-machi Minnai;40.1914;140.6325;0.999
232;520400;大館市;Ōdate-shi;2320020;520420;大館市桜町;Ōdate-shi Sakura-chō;40.2675;140.5658;0.948
232;520400;大館市;Ōdate-shi;2320031;520431;大館市比内町扇田;Ōdate-shi Hinai-machi Ōgita;40.2186;140.5844;1.197
232;520400;大館市;Ōdate-shi;2320033;520433;大館市早口;Ōdate-shi Hayaguchi;40.27;140.4464;1.197
232;520900;鹿角市;Kazuno-shi;2320131;520931;鹿角市花輪;Kazuno-shi Hanawa;40.2156;140.7889;1.127
232;530300;小坂町;Kosaka-machi;2320220;530320;小坂町小坂砂森;Kosaka-machi Kosaka Sunamori;40.3278;140.7428;1.110
232;532700;上小阿仁村;Kami-koani-mura;2320930;532730;上小阿仁村小沢田;Kami-koani-mura Kosawada;40.0628;140.2956;1.151
232;521300;北秋田市;Kita-akita-shi;2321000;521300;北秋田市花園町;Kita-akita-shi Hanazono-chō;40.2258;140.3706;1.149
232;521300;北秋田市;Kita-akita-shi;2321020;521320;北秋田市阿仁水無;Kita-akita-shi Animizunashi;39.9947;140.4031;0.843
232;521300;北秋田市;Kita-akita-shi;2321033;521333;北秋田市米内沢;Kita-akita-shi Yonaizawa;40.1186;140.3819;1.115
232;521300;北秋田市;Kita-akita-shi;2321034;521334;北秋田市新田目;Kita-akita-shi Niidame;40.1592;140.3289;1.045
233;520300;横手市;Yokote-shi;2330000;520300;横手市雄物川町今宿;Yokote-shi Omonogawa-machi Imashuku;39.2908;140.4297;1.940
233;520300;横手市;Yokote-shi;2330001;520301;横手市雄物川町今宿;Yokote-shi Omonogawa-machi Imashuku;39.2911;140.4294;1.940
233;520300;横手市;Yokote-shi;2330020;520320;横手市安田柳堤地内;Yokote-shi Yasudayanagitsutsumichinai;39.2972;140.5628;1.050
233;520300;横手市;Yokote-shi;2330030;520330;横手市中央町;Yokote-shi Chūō-machi;39.3136;140.5667;1.188
233;520300;横手市;Yokote-shi;2330031;520331;横手市増田町増田;Yokote-shi Masuda-machi Masuda;39.2011;140.5422;1.148
233;520300;横手市;Yokote-shi;2330033;520333;横手市大森町;Yokote-shi Ōmori-machi;39.3422;140.4342;1.995
